,ItemId,GoodSliderMean,GoodSliderDev,Connective.x,PairType.x,ResponseInitial.x,Phrase.x
231,2504493c5c5247d0b1d173a8b8af0592,0.6445,0.254658006,no_connective,QR,false,"Sure, we all waste semen through oral sex, condoms, masturbation but that doesn't mean that the purpose of sex changes."
324,33b59a9edabe90aa13bba41cde51c30b,0.57525,0.2967674454,but,QR,false,"But (generally) there is valid backing for such laws, i.e., four year olds are not likely to be able to operate a motor vehicle very safely."
434,461f68fb9921645d13ff5b0a768eeb33,0.6508333333,0.3543932373,no_connective,QR,true,It's only natural that a discussion of gay marriage legality will go this direction.
1483,ebb17ad4f1b3e77599cdbdc5c2d36a2c,0.7323333333,0.1293303264,first,P1_P2,false,"First of all, the ONLY right that women won by convincing the nation to amend the Constitution was the right to vote."
739,7642b3cd1b4bbf99f6a6c905c3ee436f,0.6506666667,0.217762868,if,P1_P2,false,"If you are right, they don't need the constitutional amendment (which is only needed to nullify the equal protection caluse in this case)."
1168,b65a5e8285b8e36f4879df74616bd80c,0.6506666667,0.1956319674,so,QR,true,"So you're saying that if a heterosexual rapist male is in a locked room with a man and woman, he would be just as likely to rape the man as the woman?"
974,9a16a5b0e292888f8b7208cde2c543a1,0.6164,0.3103559247,no_connective,QR,true,"Right, it's some people who do believe in the Bible."
887,8d54684681c23e5dd6d2c4b7ae041cfb,0.57675,0.2913650345,no_connective,QR,true,"no, but your quote wasnt about gays, it was about gay marriage and how marriage has nothing to do with gay people."
618,621542c5d9d699825a0f4a886f1ca1ac,0.6411666667,0.2594057954,so,QR,true,so what you are saying is that I shouldn't be allowed to choose who my family is?
1433,e52ba5d03911849c1b7e726ebd7dd87b,0.6138,0.3378582543,no_connective,QR,false,There would also be no divorce.
922,92a0503765c355c71687bcd8a83ac1c2,0.6598333333,0.2029043289,but,QR,true,"Yes, but we do not know that homosexuality is not inherited, and it is the arguments like this that make people want to prove that homosexuality is genetic."
664,69c1e17bca1b1ec313f0bffe7d52f1eb,0.6481428571,0.306340458,so,QR,true,"So the government has the right to tell us what family ""unit"" we should live in now?"
236,25ecd5225fc0ad7dca78a616fc21a13e,0.648,0.4054774963,if,QR,false,"If you're unable to do so, IMHO, it reflects every bit as poorly on you as it does on them."
1080,a8126a03cc80b7c4a36cd40db2150806,0.6991666667,0.275364062,but,QR,true,"Sorry, but if happiness to you is nothing but who you have sex with, then that only underscores why so many people are against your movement."
632,646e94c383e06a8e9a957a144d95aefd,0.6473333333,0.3105927666,no_connective,QR,false,There shouldn't have been a need for the 19th Amendment - the 14th should have sufficed - but some prior language in the constitution did exclude women.
566,59fd503e54f745aefd46af96b201de85,0.6463333333,0.2061248812,but,QR,true,Yeah but marriage was before this country existed or any society from europe.
619,623a6a84ac5289642298cb57d350347a,0.6346,0.2587804088,but,QR,false,"But if it is just some undefined supreme being, or even the very vaguely defined God of the more liberal Christian denominations and Reformed Judaism, then I would not make any statemens about the prospects of a proof or disproof of His existence; any such statement would be meaningless."
780,7caa291738bb7955f3efde4d04ad702b,0.64375,0.2181091088,so,QR,true,"So according to that line of reasoning, the defintion of marriage, ie the ""curriculum"", could change, but since the ""students"" are being held to the same standards, where's the degradation?"
1547,f532ba9b65394d75e9b905bf8c37e9fa,0.6447142857,0.3083702938,but,QR,true,But what if a practice goes against the beliefs of most religions?
943,954580dda59b9d9bebb023699b8ecc50,0.6441428571,0.1977232313,if,P1_P2,false,"If a man wants to marry multiple women, or a woman marry multiple men, that also is their choice, but I can't see very many doing this."
1518,f0939a7005afb41156c24127f695a8cb,0.643,0.2983314711,no_connective,QR,true,"1) Jyoshu, Christians ARE acting contrary to the dictates of their own bible."
381,3d43e12a7ef9792bc0fadaa01a11ef15,0.609,0.4921463197,no_connective,P1_P2,false,I'm done now i realize that you are incoherent you need me to explain everything i say in detail because you fail to use logic and common sense yourself and put two and two together
802,8028c543ba6547dba4196027ba3c7236,0.6422857143,0.2731963362,no_connective,QR,true,Both the examples you provide (civil rights and women's suffrage) didn't come about because those with the power decided one day to be nice.
1029,a0a75292fe43fc42e8c8cb89023e62ee,0.6928333333,0.2336137125,if,QR,false,"If it is what it is all about, if you marry a woman who is incapable of having children, even with scientific methods, then you are not really married?"
656,6823e708125cd0e2f1f7f63c787d23f2,0.659,0.2331966266,so,QR,false,So sexual preference is no measure of security against adultry or cheating.
364,39efcbf17c9109442b0c5db0940d00f8,0.64125,0.3284573793,so,QR,true,So why are you against gay marriage?
1384,dd039fcefbf5a03a44625f0c55f259eb,0.6406,0.3146121422,but,QR,true,But that is who I want to marry.........You want to marry your boyfriend.what is the difference?
1572,f7fa0c52d7618e04134af4bfa01cc441,0.6404285714,0.3455603455,first,P1_P2,false,"First you demand a scientific study or a NOVA (lol, that's funny) program on a genetic factor, and then, when he provides a study, you completely ignore it, and then say that we have to show you a NOVA, and not a scientific study."
723,7446126aabd99a4289b01d56383e70d0,0.6401666667,0.1649841407,first,P1_P2,false,"First, gays will get the rights to a civil union, or whatever we will call it, then when people get more used to it, they will call it marriage."
791,7e21630915b194827c9f0875b508a034,0.6376,0.3466544389,no_connective,QR,false,"You see, what you fail to realize is that your Amendment...IS DEAD!"
561,5972e7fa1f2223d14096e3bdcd8b697d,0.6395,0.3170001577,if,P1_P2,false,"If I have a serious road traffic accident, the one that loves and cares for me is not necessarily going to be the person that gets the telephone call to be by my bed if I die."
1458,e951b04d587575b8c0a9db8205e964ca,0.639,0.1511908286,no_connective,P1_P2,true,You just said yourself that cheating is wrong.
833,83a6bcccef105d1876af0d221bb1a905,0.5986666667,0.3175541948,so,P1_P2,true,"So the gays are premade that way, by god, as they always have been throughout the animal kingdom?"
1271,c7768764fd1c317cbe1e4571852aa87c,0.6383333333,0.3003022921,so,QR,true,"So then, your argument rests on the fact that homosexuality is not ""natural""."
481,4dfe708ab9196ed2f364440f4fc8d37d,0.6463333333,0.2053121201,if,QR,true,"If I wasn't being asked to subsidize their marriage, there might not be an issue with your argument."
233,255b23a298c8b33e5db451a2f727594c,0.6378,0.2567726621,no_connective,QR,true,Jesus was quite clear Divorce is a sin and if you remarry you are committing adultery.
1539,f3ec90d2f285ff56bd56472a3acf8753,0.619,0.1827873081,if,QR,true,"If you do the math, you see that 59% of HIV infections in adolescent males are attributable to engaging in homosexual relationships."
1414,e190adcc05969a8eee0bfa65a104e8d6,0.637,0.3333714145,first,QR,false,"First, to assume that the majority of people in Ohio were either silent about their views on same-sex marriage or on their choice for president is utter nonsense."
1045,a397a3a73960d3beefa9621cdcd2f6da,0.6366,0.1697742619,but,QR,false,but I keep seeing repeatedly people claiming that homosexuality is genetically caused.
99,1238d0c0ebb217f010973ab0b47d788e,0.6874,0.1628858496,first,QR,false,"First of all, your definition of ""unnatural"" is made up."
663,69a7d5e9a77035ef36ad09ce3fcb2381,0.6446,0.3329981982,first,QR,true,"Firstly, you cannot prove to me your assumption that God exists, therefore you cannot convince me you know what your God wants."
337,360932f5201fc36ad5410a4d6152e9de,0.629,0.2336766997,so,QR,false,"So in the eyes of a value system that believes that something is valued higher that creates more offspring or ""life"", heterosexuality would be superior."
1146,b28300d8744c269503f861c3afc5a5b1,0.7396,0.1066386422,so,QR,false,"so think about it, an incestuous couple cannot legally get married or benefit from any of the rights that homosexuals are protesting for."
505,51975106290551dc59542d8f4456a4d9,0.4695,0.388651086,so,QR,true,"So here is where you are saying nanny, nannie, poo,poo my straight realtionship is better than your gay relationship."
397,407b2f1877bd1975bdefd4e0ae121254,0.6338571429,0.2495371907,but,QR,true,But you said gays can't have a marriage.
1007,9dc231fef76a5588485ebec1afa6e550,0.64,0.3478965363,if,P1_P2,true,"If that's the christian system, I prefer judiasm Being judged on the totality of ones life, regardless of your religion or creed VS. One sin and you're burned, unless you agree to puff up the ego of God."
1154,b35ac6089048e97896c4736d05e4e026,0.6312,0.165907203,first,P1_P2,false,"First result on google: ""The first country to allow same-sex couples to enter into legally recognized marriage was the Netherlands, effective in 2001."
371,3b75472a4544a42db85c33f23e4c0b81,0.6694,0.3120405422,if,QR,false,"If being Jewish was human nature, people would be born with Jewish tendencies and ideals."
417,4402c43585582135d71bf8325a054620,0.5526666667,0.2526545731,no_connective,P1_P2,true,"Mana'ia, have you ever thought about what it must be like to be a homosexual in today's society?"
997,9c6853264c9f0ef131a972498c3e8bc4,0.628,0.3594509702,no_connective,QR,false,"Does the gay man and the lesbian woman and their ""marriage"" destroy what belongs to others?"
1432,e50c93c825945d1c50db1aeaa130fe28,0.6275714286,0.2363823577,first,P1_P2,false,"First there is this - which has been posted here aplenty... 18The wrath of God is being revealed from heaven against all the godlessness and wickedness of men who suppress the truth by their wickedness, 19since what may be known about God is plain to them, because God has made it plain to them."
1157,b404f251802fc9d944a4521eb68b1e7d,0.6272,0.3940065989,first,P1_P2,false,"First of all, I would describe a fundamental change to a Constitution to be a change to the way that the government is run."
1463,e9f28700a8a11db6a1cb6bc58c57284a,0.6268,0.2693161711,no_connective,QR,false,"Having Rosa Parks sit where she wanted was a ""controversial"" issue."
227,24d9b416f9dba4f401d106fce29b997c,0.5392,0.254510707,first,QR,false,"First, while we reallly haven't gotten into it, there is a higher probability of a gay man dying young as a result of his lifestyle."
195,206c5ec5adf1261890b8ebdd79e748dd,0.626,0.2845579027,if,QR,true,"If two males live next door and call themselves a married couple, I'll certainly suspect they're gay."
1183,b8d8870e8a83a8dc27d4313a6d85188f,0.566,0.3762220089,first,QR,false,"First, one must remember animals such as dogs also mount sofas, trees, and even your the leg."
409,4335b593e847a9314333d0b6d80e8ba9,0.676,0.1513560923,if,QR,false,"If you do find something in the Bible that says this, please, let me know."
223,24adbda195abc361225cb639923532d5,0.625,0.2763940424,if,QR,false,"If you somehow managed to filter religious sentiments out of it, the whole issue would look completely different, if it would exist at all."
360,39524847ae3771ff50a9f961b9d0f823,0.6241428571,0.2086291994,no_connective,QR,true,"They are worse for marriage, as it implies the couple married without love."
253,28a1e78040458dc8cf1f47e9bf86dd8a,0.52,0.1989246088,no_connective,QR,true,"I don't advocate changing the ""ideaL"", merely allowing equal access to it for all."
1321,d020349fe1807071d961ae3ec7ebded9,0.624,0.138076066,no_connective,QR,false,Lev 21:14 A widow or a divorced woman or a defiled woman [or] a harlot--these he shall not marry; but he shall take a virgin of his own people as wife.
761,79fbc8da70052ffc4c2599c37885a7eb,0.6234285714,0.3355939298,no_connective,QR,false,"Why is it ""special"" for us to have what heterosexuals take for granted?"
508,51f2a4669f264af8b8e640cdb5ed2416,0.47825,0.2692995544,first,QR,false,"First, I hope you actually mean ""belief"", ""opinion"" and ""faith"" to refer only to the issue of existence of a supreme being."
1548,f53e1d7aa3e4e5c2741c0134e72c00fb,0.6226666667,0.2064516085,first,QR,true,"First of all, I'm not assigning ""evil or wrong"" to anything."
1003,9cdb51884099721ceb23b1219bc14b84,0.5453333333,0.2126883479,so,QR,true,So it is ok to judge by religion?
170,1db3d9cf9dcfd01479bb3c75dbe1bafb,0.656,0.3440261618,if,QR,false,If so which one of the gay men carried you for nine month?
277,2c58cd5a48d44fd560e5e829e5651b25,0.5911666667,0.3149300981,no_connective,QR,true,"People who disagree with the ruling of judges, making decisions based on the ACTUAL constitution, habitually try to disregard the ruling by claiming it is ""judicial activism""."
